REF_AREA,REF_AREA_LABEL,TIME_PERIOD,OBS_VALUE
ALB,Albania,2002-03-01,10.193436
ALB,Albania,2002-04-01,8.829872
ALB,Albania,2002-05-01,6.216204
ALB,Albania,2002-06-01,5.046994
ALB,Albania,2002-07-01,5.782469
ALB,Albania,2002-08-01,7.391691
ALB,Albania,2002-09-01,7.188317
ALB,Albania,2002-10-01,7.90072
ALB,Albania,2002-11-01,5.031243
ALB,Albania,2002-12-01,6.227106
ALB,Albania,2003-01-01,-0.05569
ALB,Albania,2003-02-01,1.510378
ALB,Albania,2003-03-01,1.84373
ALB,Albania,2003-04-01,3.13644
ALB,Albania,2003-05-01,3.817545
ALB,Albania,2003-06-01,3.526517
ALB,Albania,2003-07-01,3.960473
ALB,Albania,2003-08-01,4.013787
ALB,Albania,2003-09-01,3.686474
ALB,Albania,2003-10-01,3.916328
ALB,Albania,2003-11-01,4.617363
ALB,Albania,2003-12-01,3.965517
ALB,Albania,2004-01-01,4.426215
ALB,Albania,2004-02-01,5.895945
ALB,Albania,2004-03-01,5.425518
ALB,Albania,2004-04-01,4.275386
ALB,Albania,2004-05-01,3.489476
ALB,Albania,2004-06-01,3.832533
ALB,Albania,2004-07-01,4.13139
ALB,Albania,2004-08-01,3.613651
ALB,Albania,2004-09-01,2.687984
ALB,Albania,2004-10-01,2.738469
ALB,Albania,2004-11-01,2.951795
ALB,Albania,2004-12-01,0.0
ALB,Albania,2005-01-01,-0.727006
ALB,Albania,2005-02-01,-2.659441
ALB,Albania,2005-03-01,-2.762348
ALB,Albania,2005-04-01,-3.215849
ALB,Albania,2005-05-01,-2.611999
ALB,Albania,2005-06-01,-1.468107
ALB,Albania,2005-07-01,-3.032631
ALB,Albania,2005-08-01,-2.470454
ALB,Albania,2005-09-01,-1.21543
ALB,Albania,2005-10-01,-0.944065
ALB,Albania,2005-11-01,-1.287717
ALB,Albania,2005-12-01,-0.497512
ALB,Albania,2006-01-01,2.146427
ALB,Albania,2006-02-01,2.077674
ALB,Albania,2006-03-01,2.316062
ALB,Albania,2006-04-01,3.640547
ALB,Albania,2006-05-01,4.836642
ALB,Albania,2006-06-01,3.699796
ALB,Albania,2006-07-01,4.982373
ALB,Albania,2006-08-01,4.353991
ALB,Albania,2006-09-01,3.948729
ALB,Albania,2006-10-01,3.446195
ALB,Albania,2006-11-01,4.471162
ALB,Albania,2006-12-01,1.0
ALB,Albania,2007-01-01,4.236944
ALB,Albania,2007-02-01,4.788022
ALB,Albania,2007-03-01,4.048407
ALB,Albania,2007-04-01,2.32687
ALB,Albania,2007-05-01,0.723226
ALB,Albania,2007-06-01,0.94946
ALB,Albania,2007-07-01,0.197047
ALB,Albania,2007-08-01,4.892483
ALB,Albania,2007-09-01,6.085411
ALB,Albania,2007-10-01,5.458525
ALB,Albania,2007-11-01,4.378719
ALB,Albania,2007-12-01,7.260726
ALB,Albania,2008-01-01,4.952077
ALB,Albania,2008-02-01,6.477093
ALB,Albania,2008-03-01,7.619048
ALB,Albania,2008-04-01,7.68
ALB,Albania,2008-05-01,7.026144
ALB,Albania,2008-06-01,5.980066
ALB,Albania,2008-07-01,5.723906
ALB,Albania,2008-08-01,2.903226
ALB,Albania,2008-09-01,2.843602
ALB,Albania,2008-10-01,4.126984
ALB,Albania,2008-11-01,3.955696
ALB,Albania,2008-12-01,3.538462
ALB,Albania,2009-01-01,3.957382
ALB,Albania,2009-02-01,2.818991
ALB,Albania,2009-03-01,3.687316
ALB,Albania,2009-04-01,4.160475
ALB,Albania,2009-05-01,5.038168
ALB,Albania,2009-06-01,5.956113
ALB,Albania,2009-07-01,5.573248
ALB,Albania,2009-08-01,5.485893
ALB,Albania,2009-09-01,5.069124
ALB,Albania,2009-10-01,4.72561
ALB,Albania,2009-11-01,5.479452
ALB,Albania,2009-12-01,6.835067
ALB,Albania,2010-01-01,6.623661
ALB,Albania,2010-02-01,7.615818
ALB,Albania,2010-03-01,6.090144
ALB,Albania,2010-04-01,4.874537
ALB,Albania,2010-05-01,8.403155
ALB,Albania,2010-06-01,3.553717
ALB,Albania,2010-07-01,4.165653
ALB,Albania,2010-08-01,4.338714
ALB,Albania,2010-09-01,4.293888
ALB,Albania,2010-10-01,4.203335
ALB,Albania,2010-11-01,3.607647
ALB,Albania,2010-12-01,4.490781
ALB,Albania,2011-01-01,4.358566
ALB,Albania,2011-02-01,6.920657
ALB,Albania,2011-03-01,6.130046
ALB,Albania,2011-04-01,6.084644
ALB,Albania,2011-05-01,1.834368
ALB,Albania,2011-06-01,5.68959
ALB,Albania,2011-07-01,5.343335
ALB,Albania,2011-08-01,4.341278
ALB,Albania,2011-09-01,3.276951
ALB,Albania,2011-10-01,3.919688
ALB,Albania,2011-11-01,3.54788
ALB,Albania,2011-12-01,1.21907
ALB,Albania,2012-01-01,1.444154
ALB,Albania,2012-02-01,-1.192942
ALB,Albania,2012-03-01,0.024674
ALB,Albania,2012-04-01,1.076191
ALB,Albania,2012-05-01,1.943825
ALB,Albania,2012-06-01,2.718698
ALB,Albania,2012-07-01,4.065866
ALB,Albania,2012-08-01,4.184816
ALB,Albania,2012-09-01,4.176058
ALB,Albania,2012-10-01,3.392204
ALB,Albania,2012-11-01,3.402221
ALB,Albania,2012-12-01,3.561093
ALB,Albania,2013-01-01,4.444146
ALB,Albania,2013-02-01,4.879253
ALB,Albania,2013-03-01,5.628903
ALB,Albania,2013-04-01,5.70502
ALB,Albania,2013-05-01,4.893527
ALB,Albania,2013-06-01,5.392762
ALB,Albania,2013-07-01,4.044244
ALB,Albania,2013-08-01,2.808811
ALB,Albania,2013-09-01,3.865641
ALB,Albania,2013-10-01,3.540342
ALB,Albania,2013-11-01,2.134783
ALB,Albania,2013-12-01,3.480184
ALB,Albania,2014-01-01,2.650161
ALB,Albania,2014-02-01,2.910922
ALB,Albania,2014-03-01,2.809329
ALB,Albania,2014-04-01,1.784798
ALB,Albania,2014-05-01,2.074502
ALB,Albania,2014-06-01,2.130991
ALB,Albania,2014-07-01,2.620925
ALB,Albania,2014-08-01,3.184344
ALB,Albania,2014-09-01,2.102473
ALB,Albania,2014-10-01,1.59847
ALB,Albania,2014-11-01,2.12749
ALB,Albania,2014-12-01,0.370148
ALB,Albania,2015-01-01,2.237651
ALB,Albania,2015-02-01,4.788753
ALB,Albania,2015-03-01,4.675795
ALB,Albania,2015-04-01,5.232446
ALB,Albania,2015-05-01,3.755808
ALB,Albania,2015-06-01,2.73302
ALB,Albania,2015-07-01,2.371075
ALB,Albania,2015-08-01,4.200224
ALB,Albania,2015-09-01,4.943938
ALB,Albania,2015-10-01,5.514513
ALB,Albania,2015-11-01,5.855269
ALB,Albania,2015-12-01,5.09135
ALB,Albania,2016-01-01,4.283221
ALB,Albania,2016-02-01,2.162312
ALB,Albania,2016-03-01,2.24222
ALB,Albania,2016-04-01,2.009222
ALB,Albania,2016-05-01,2.300552
ALB,Albania,2016-06-01,2.689428
ALB,Albania,2016-07-01,4.339306
ALB,Albania,2016-08-01,4.710938
ALB,Albania,2016-09-01,3.731139
ALB,Albania,2016-10-01,3.096057
ALB,Albania,2016-11-01,3.156102
ALB,Albania,2016-12-01,4.57222
ALB,Albania,2017-01-01,5.815495
ALB,Albania,2017-02-01,3.920438
ALB,Albania,2017-03-01,3.323599
ALB,Albania,2017-04-01,3.009334
ALB,Albania,2017-05-01,3.755165
ALB,Albania,2017-06-01,5.094945
ALB,Albania,2017-07-01,4.673314
ALB,Albania,2017-08-01,3.304761
ALB,Albania,2017-09-01,3.478355
ALB,Albania,2017-10-01,4.020995
ALB,Albania,2017-11-01,3.741909
ALB,Albania,2017-12-01,2.828068
ALB,Albania,2018-01-01,2.16839
ALB,Albania,2018-02-01,2.73566
ALB,Albania,2018-03-01,3.128442
ALB,Albania,2018-04-01,3.129465
ALB,Albania,2018-05-01,2.803574
ALB,Albania,2018-06-01,3.159613
ALB,Albania,2018-07-01,2.956215
ALB,Albania,2018-08-01,2.794698
ALB,Albania,2018-09-01,2.639916
ALB,Albania,2018-10-01,1.772804
ALB,Albania,2018-11-01,2.000959
ALB,Albania,2018-12-01,2.849716
ALB,Albania,2019-01-01,4.346391
ALB,Albania,2019-02-01,3.75509
ALB,Albania,2019-03-01,2.046992
ALB,Albania,2019-04-01,2.680146
ALB,Albania,2019-05-01,3.095669
ALB,Albania,2019-06-01,2.670686
ALB,Albania,2019-07-01,2.809365
ALB,Albania,2019-08-01,2.402997
ALB,Albania,2019-09-01,2.471393
ALB,Albania,2019-10-01,3.000353
ALB,Albania,2019-11-01,3.189415
ALB,Albania,2019-12-01,2.57558
ALB,Albania,2020-01-01,2.389434
ALB,Albania,2020-02-01,1.901236
ALB,Albania,2020-03-01,4.562639
ALB,Albania,2020-04-01,4.323176
ALB,Albania,2020-05-01,4.868572
ALB,Albania,2020-06-01,4.057409
ALB,Albania,2020-07-01,3.091415
ALB,Albania,2020-08-01,3.061615
ALB,Albania,2020-09-01,3.753545
ALB,Albania,2020-10-01,4.875621
ALB,Albania,2020-11-01,3.893132
ALB,Albania,2020-12-01,2.548746
ALB,Albania,2021-01-01,1.178424
ALB,Albania,2021-02-01,3.228245
ALB,Albania,2021-03-01,3.059148
ALB,Albania,2021-04-01,4.527689
ALB,Albania,2021-05-01,3.699677
ALB,Albania,2021-06-01,2.720521
ALB,Albania,2021-07-01,4.110642
ALB,Albania,2021-08-01,4.559852
ALB,Albania,2021-09-01,4.582227
ALB,Albania,2021-10-01,3.851642
ALB,Albania,2021-11-01,5.033631
ALB,Albania,2021-12-01,6.357926
ALB,Albania,2022-01-01,6.694927
ALB,Albania,2022-02-01,6.900974
ALB,Albania,2022-03-01,9.263412
ALB,Albania,2022-04-01,9.945254
ALB,Albania,2022-05-01,11.374857
ALB,Albania,2022-06-01,12.579091
ALB,Albania,2022-07-01,13.213149
ALB,Albania,2022-08-01,13.992076
ALB,Albania,2022-09-01,14.005385
ALB,Albania,2022-10-01,14.560835
ALB,Albania,2022-11-01,14.692588
ALB,Albania,2022-12-01,14.171201
ALB,Albania,2023-01-01,13.338409
ALB,Albania,2023-02-01,13.457383
ALB,Albania,2023-03-01,11.014613
ALB,Albania,2023-04-01,9.594098
ALB,Albania,2023-05-01,10.048709
ALB,Albania,2023-06-01,10.250487
ALB,Albania,2023-07-01,8.981774
ALB,Albania,2023-08-01,7.806686
ALB,Albania,2023-09-01,7.872356
ALB,Albania,2023-10-01,7.430592
ALB,Albania,2023-11-01,7.08689
ALB,Albania,2023-12-01,6.688883
ALB,Albania,2024-01-01,5.348842
ALB,Albania,2024-02-01,2.715604
ALB,Albania,2024-03-01,2.028642
ALB,Albania,2024-04-01,1.517484
ALB,Albania,2024-05-01,1.943072
ALB,Albania,2024-06-01,1.985509
ALB,Albania,2024-07-01,1.863062
ALB,Albania,2024-08-01,2.402953
ALB,Albania,2024-09-01,2.69199
ALB,Albania,2024-10-01,3.067246
ALB,Albania,2024-11-01,3.168326
ALB,Albania,2024-12-01,2.979051
ALB,Albania,2025-01-01,2.639205
ALB,Albania,2025-02-01,2.805794
ALB,Albania,2025-03-01,2.994766
ALB,Albania,2025-04-01,3.751684
ALB,Albania,2025-05-01,3.221837
ALB,Albania,2025-06-01,4.690263
DZA,Algeria,2001-01-01,-1.2116
DZA,Algeria,2001-02-01,-0.255511
DZA,Algeria,2001-03-01,0.884306
DZA,Algeria,2001-04-01,2.402529
DZA,Algeria,2001-05-01,5.636987
DZA,Algeria,2001-06-01,7.022073
DZA,Algeria,2001-07-01,6.768546
DZA,Algeria,2001-08-01,5.732635
DZA,Algeria,2001-09-01,5.652971
DZA,Algeria,2001-10-01,6.349256
DZA,Algeria,2001-11-01,7.805574
DZA,Algeria,2001-12-01,8.09785
DZA,Algeria,2002-01-01,3.065242
DZA,Algeria,2002-02-01,5.261942
DZA,Algeria,2002-03-01,3.30651
DZA,Algeria,2002-04-01,2.254362
DZA,Algeria,2002-05-01,-2.171707
DZA,Algeria,2002-06-01,-3.816492
DZA,Algeria,2002-07-01,-0.427356
DZA,Algeria,2002-08-01,-0.766516
DZA,Algeria,2002-09-01,-1.017849
DZA,Algeria,2002-10-01,-1.07321
DZA,Algeria,2002-11-01,-2.508584
DZA,Algeria,2002-12-01,-4.810332
DZA,Algeria,2003-01-01,-3.02439
DZA,Algeria,2003-02-01,-1.25847
DZA,Algeria,2003-03-01,-1.65692
DZA,Algeria,2003-04-01,0.791296
DZA,Algeria,2003-05-01,4.128902
DZA,Algeria,2003-06-01,7.692308
DZA,Algeria,2003-07-01,5.342742
DZA,Algeria,2003-08-01,6.438632
DZA,Algeria,2003-09-01,6.412826
DZA,Algeria,2003-10-01,7.377866
DZA,Algeria,2003-11-01,6.391347
DZA,Algeria,2003-12-01,5.148515
DZA,Algeria,2004-01-01,8.249497
DZA,Algeria,2004-02-01,5.196078
DZA,Algeria,2004-03-01,9.018831
DZA,Algeria,2004-04-01,8.341511
DZA,Algeria,2004-05-01,5.802708
DZA,Algeria,2004-06-01,2.761905
DZA,Algeria,2004-07-01,3.444976
DZA,Algeria,2004-08-01,1.417769
DZA,Algeria,2004-09-01,4.143126
DZA,Algeria,2004-10-01,3.435469
DZA,Algeria,2004-11-01,1.016636
DZA,Algeria,2004-12-01,1.506591
DZA,Algeria,2005-01-01,3.150558
DZA,Algeria,2005-02-01,2.945014
DZA,Algeria,2005-03-01,1.463636
DZA,Algeria,2005-04-01,1.856884
DZA,Algeria,2005-05-01,-0.393053
DZA,Algeria,2005-06-01,-0.352178
DZA,Algeria,2005-07-01,-3.145236
DZA,Algeria,2005-08-01,-2.702703
DZA,Algeria,2005-09-01,-6.012658
DZA,Algeria,2005-10-01,-5.59246
DZA,Algeria,2005-11-01,-3.385178
DZA,Algeria,2005-12-01,-0.575139
DZA,Algeria,2006-01-01,-1.405532
DZA,Algeria,2006-02-01,-1.692921
DZA,Algeria,2006-03-01,-0.349431
DZA,Algeria,2006-04-01,1.431747
DZA,Algeria,2006-05-01,4.138754
DZA,Algeria,2006-06-01,4.343378
DZA,Algeria,2006-07-01,4.708691
DZA,Algeria,2006-08-01,6.599617
DZA,Algeria,2006-09-01,8.936989
DZA,Algeria,2006-10-01,9.907768
DZA,Algeria,2006-11-01,7.689394
DZA,Algeria,2006-12-01,7.361448
DZA,Algeria,2007-01-01,3.68272
DZA,Algeria,2007-02-01,5.35961
DZA,Algeria,2007-03-01,4.594497
DZA,Algeria,2007-04-01,0.990707
DZA,Algeria,2007-05-01,0.431794
DZA,Algeria,2007-06-01,5.232195
DZA,Algeria,2007-07-01,9.340509
DZA,Algeria,2007-08-01,8.742924
DZA,Algeria,2007-09-01,10.552808
DZA,Algeria,2007-10-01,9.326066
DZA,Algeria,2007-11-01,9.030953
DZA,Algeria,2007-12-01,8.907621
DZA,Algeria,2008-01-01,8.390622
DZA,Algeria,2008-02-01,9.273665
DZA,Algeria,2008-03-01,10.908622
DZA,Algeria,2008-04-01,12.023613
DZA,Algeria,2008-05-01,12.608581
DZA,Algeria,2008-06-01,6.471286
DZA,Algeria,2008-07-01,3.120047
DZA,Algeria,2008-08-01,5.544538
DZA,Algeria,2008-09-01,5.479671
DZA,Algeria,2008-10-01,4.486824
DZA,Algeria,2008-11-01,6.766675
DZA,Algeria,2008-12-01,5.992659
DZA,Algeria,2009-01-01,7.456497
DZA,Algeria,2009-02-01,8.478643
DZA,Algeria,2009-03-01,7.518214
DZA,Algeria,2009-04-01,7.99752
DZA,Algeria,2009-05-01,3.038803
DZA,Algeria,2009-06-01,5.505171
DZA,Algeria,2009-07-01,10.19335
DZA,Algeria,2009-08-01,10.342128
DZA,Algeria,2009-09-01,9.420674
DZA,Algeria,2009-10-01,9.860648
DZA,Algeria,2009-11-01,9.676688
DZA,Algeria,2009-12-01,9.109388
DZA,Algeria,2010-01-01,7.710935
DZA,Algeria,2010-02-01,5.758738
DZA,Algeria,2010-03-01,4.534314
DZA,Algeria,2010-04-01,1.808266
DZA,Algeria,2010-05-01,9.686933
DZA,Algeria,2010-06-01,9.666717
DZA,Algeria,2010-07-01,3.692827
DZA,Algeria,2010-08-01,3.710799
DZA,Algeria,2010-09-01,0.38757
DZA,Algeria,2010-10-01,1.109886
DZA,Algeria,2010-11-01,2.651698
DZA,Algeria,2010-12-01,1.331677
DZA,Algeria,2011-01-01,2.908529
DZA,Algeria,2011-02-01,2.726068
DZA,Algeria,2011-03-01,1.979174
DZA,Algeria,2011-04-01,4.320553
DZA,Algeria,2011-05-01,3.38504
DZA,Algeria,2011-06-01,2.420242
DZA,Algeria,2011-07-01,6.846502
DZA,Algeria,2011-08-01,7.128686
DZA,Algeria,2011-09-01,5.708376
DZA,Algeria,2011-10-01,6.14986
DZA,Algeria,2011-11-01,3.455448
DZA,Algeria,2011-12-01,3.642925
DZA,Algeria,2012-01-01,8.752048
DZA,Algeria,2012-02-01,11.816207
DZA,Algeria,2012-03-01,14.241277
DZA,Algeria,2012-04-01,15.870549
DZA,Algeria,2012-05-01,11.289677
DZA,Algeria,2012-06-01,10.761278
DZA,Algeria,2012-07-01,10.681863
DZA,Algeria,2012-08-01,9.164059
DZA,Algeria,2012-09-01,12.535055
DZA,Algeria,2012-10-01,15.273942
DZA,Algeria,2012-11-01,11.991699
DZA,Algeria,2012-12-01,14.263189
DZA,Algeria,2013-01-01,10.47081
DZA,Algeria,2013-02-01,5.960546
DZA,Algeria,2013-03-01,4.581508
DZA,Algeria,2013-04-01,2.023324
DZA,Algeria,2013-05-01,3.199712
DZA,Algeria,2013-06-01,5.873083
DZA,Algeria,2013-07-01,4.17889
DZA,Algeria,2013-08-01,3.474903
DZA,Algeria,2013-09-01,1.182266
DZA,Algeria,2013-10-01,-3.025575
DZA,Algeria,2013-11-01,0.121612
DZA,Algeria,2013-12-01,1.230451
DZA,Algeria,2014-01-01,1.397886
DZA,Algeria,2014-02-01,0.687403
DZA,Algeria,2014-03-01,0.588635
DZA,Algeria,2014-04-01,0.137166
DZA,Algeria,2014-05-01,2.067003
DZA,Algeria,2014-06-01,4.282116
DZA,Algeria,2014-07-01,3.902075
DZA,Algeria,2014-08-01,2.696744
DZA,Algeria,2014-09-01,5.326766
DZA,Algeria,2014-10-01,9.991956
DZA,Algeria,2014-11-01,9.190815
DZA,Algeria,2014-12-01,6.617062
DZA,Algeria,2015-01-01,5.637749
DZA,Algeria,2015-02-01,7.498435
DZA,Algeria,2015-03-01,7.252982
DZA,Algeria,2015-04-01,7.368301
DZA,Algeria,2015-05-01,7.457762
DZA,Algeria,2015-06-01,4.408213
DZA,Algeria,2015-07-01,2.544248
DZA,Algeria,2015-08-01,3.677402
DZA,Algeria,2015-09-01,6.944369
DZA,Algeria,2015-10-01,1.384318
DZA,Algeria,2015-11-01,0.614472
DZA,Algeria,2015-12-01,2.391988
DZA,Algeria,2016-01-01,1.98939
DZA,Algeria,2016-02-01,-0.185234
DZA,Algeria,2016-03-01,0.902366
DZA,Algeria,2016-04-01,3.965554
DZA,Algeria,2016-05-01,3.901535
DZA,Algeria,2016-06-01,5.888848
DZA,Algeria,2016-07-01,7.130529
DZA,Algeria,2016-08-01,5.485053
DZA,Algeria,2016-09-01,1.311909
DZA,Algeria,2016-10-01,0.808945
DZA,Algeria,2016-11-01,5.401706
DZA,Algeria,2016-12-01,4.30281
DZA,Algeria,2017-01-01,6.855657
DZA,Algeria,2017-02-01,7.248144
DZA,Algeria,2017-03-01,7.091977
DZA,Algeria,2017-04-01,5.803252
DZA,Algeria,2017-05-01,4.249248
DZA,Algeria,2017-06-01,1.847162
DZA,Algeria,2017-07-01,-0.115799
DZA,Algeria,2017-08-01,3.493406
DZA,Algeria,2017-09-01,5.254969
DZA,Algeria,2017-10-01,8.300537
DZA,Algeria,2017-11-01,5.164835
DZA,Algeria,2017-12-01,5.292562
DZA,Algeria,2018-01-01,1.815704
DZA,Algeria,2018-02-01,1.423839
DZA,Algeria,2018-03-01,1.005001
DZA,Algeria,2018-04-01,1.672063
DZA,Algeria,2018-05-01,6.656566
DZA,Algeria,2018-06-01,8.532007
DZA,Algeria,2018-07-01,7.1677
DZA,Algeria,2018-08-01,4.041829
DZA,Algeria,2018-09-01,2.226885
DZA,Algeria,2018-10-01,3.582047
DZA,Algeria,2018-11-01,2.802318
DZA,Algeria,2018-12-01,-0.132651
DZA,Algeria,2019-01-01,1.34825
DZA,Algeria,2019-02-01,1.969291
DZA,Algeria,2019-03-01,2.36493
DZA,Algeria,2019-04-01,1.045677
DZA,Algeria,2019-05-01,-1.503001
DZA,Algeria,2019-06-01,-4.415794
DZA,Algeria,2019-07-01,-2.365834
DZA,Algeria,2019-08-01,-1.065869
DZA,Algeria,2019-09-01,0.979569
DZA,Algeria,2019-10-01,-1.817933
DZA,Algeria,2019-11-01,-2.522639
DZA,Algeria,2019-12-01,-0.227704
DZA,Algeria,2020-01-01,-1.184074
DZA,Algeria,2020-02-01,-1.438883
DZA,Algeria,2020-03-01,-0.784185
DZA,Algeria,2020-04-01,-0.089374
DZA,Algeria,2020-05-01,0.846709
DZA,Algeria,2020-06-01,1.710687
DZA,Algeria,2020-07-01,0.631082
DZA,Algeria,2020-08-01,-1.875916
DZA,Algeria,2020-09-01,-1.986327
DZA,Algeria,2020-10-01,1.842313
DZA,Algeria,2020-11-01,2.350934
DZA,Algeria,2020-12-01,2.462914
DZA,Algeria,2021-01-01,3.948059
DZA,Algeria,2021-02-01,6.28577
DZA,Algeria,2021-03-01,7.492073
DZA,Algeria,2021-04-01,9.741055
DZA,Algeria,2021-05-01,6.813673
DZA,Algeria,2021-06-01,5.563257
DZA,Algeria,2021-07-01,10.503136
DZA,Algeria,2021-08-01,13.926611
DZA,Algeria,2021-09-01,15.67537
DZA,Algeria,2021-10-01,14.430876
DZA,Algeria,2021-11-01,14.453089
DZA,Algeria,2021-12-01,12.49652
DZA,Algeria,2022-01-01,13.272711
DZA,Algeria,2022-02-01,13.448024
DZA,Algeria,2022-03-01,13.464248
DZA,Algeria,2022-04-01,15.333133
DZA,Algeria,2022-05-01,14.071003
DZA,Algeria,2022-06-01,16.89136
DZA,Algeria,2022-07-01,13.4168
DZA,Algeria,2022-08-01,14.565897
DZA,Algeria,2022-09-01,11.448827
DZA,Algeria,2022-10-01,10.492574
DZA,Algeria,2022-11-01,11.1754
DZA,Algeria,2022-12-01,13.575053
DZA,Algeria,2023-01-01,13.728511
DZA,Algeria,2023-02-01,15.043643
DZA,Algeria,2023-03-01,14.943733
DZA,Algeria,2023-04-01,14.060931
DZA,Algeria,2023-05-01,14.773588
DZA,Algeria,2023-06-01,12.390938
DZA,Algeria,2023-07-01,13.193277
DZA,Algeria,2023-08-01,13.935213
DZA,Algeria,2023-09-01,13.928493
DZA,Algeria,2023-10-01,10.941329
DZA,Algeria,2023-11-01,12.297558
DZA,Algeria,2023-12-01,10.252778
DZA,Algeria,2024-01-01,7.222816
DZA,Algeria,2024-02-01,3.737632
DZA,Algeria,2024-03-01,2.515108
DZA,Algeria,2024-04-01,-0.420702
DZA,Algeria,2024-05-01,0.80161
DZA,Algeria,2024-06-01,4.461251
DZA,Algeria,2024-07-01,6.47567
DZA,Algeria,2024-08-01,4.242091
DZA,Algeria,2024-09-01,3.340393
DZA,Algeria,2024-10-01,4.508836
DZA,Algeria,2024-11-01,1.471351
DZA,Algeria,2024-12-01,1.238594
DZA,Algeria,2025-01-01,2.327437
DZA,Algeria,2025-02-01,4.307381
DZA,Algeria,2025-03-01,5.848647
DZA,Algeria,2025-04-01,3.563241
DZA,Algeria,2025-05-01,-2.60824
DZA,Algeria,2025-06-01,-4.860779
AND,Andorra,2001-01-01,4.594661
AND,Andorra,2001-02-01,4.577136
AND,Andorra,2001-03-01,4.559744
AND,Andorra,2001-04-01,4.542483
AND,Andorra,2001-05-01,4.525353
AND,Andorra,2001-06-01,4.508351
AND,Andorra,2001-07-01,4.491477
AND,Andorra,2001-08-01,4.474729
AND,Andorra,2001-09-01,4.458105
AND,Andorra,2001-10-01,4.441604
AND,Andorra,2001-11-01,4.425224
AND,Andorra,2001-12-01,4.408846
AND,Andorra,2002-01-01,4.4461
AND,Andorra,2002-02-01,4.483083
AND,Andorra,2002-03-01,4.519796
AND,Andorra,2002-04-01,4.556244
AND,Andorra,2002-05-01,4.592428
AND,Andorra,2002-06-01,4.628353
AND,Andorra,2002-07-01,4.66402
AND,Andorra,2002-08-01,4.699432
AND,Andorra,2002-09-01,4.734593
AND,Andorra,2002-10-01,4.769504
AND,Andorra,2002-11-01,4.804169
AND,Andorra,2002-12-01,4.83871
AND,Andorra,2003-01-01,4.661069
AND,Andorra,2003-02-01,4.484848
AND,Andorra,2003-03-01,4.310033
AND,Andorra,2003-04-01,4.136604
AND,Andorra,2003-05-01,3.964547
AND,Andorra,2003-06-01,3.793844
AND,Andorra,2003-07-01,3.62448
AND,Andorra,2003-08-01,3.456439
AND,Andorra,2003-09-01,3.289706
AND,Andorra,2003-10-01,3.124266
AND,Andorra,2003-11-01,2.960103
AND,Andorra,2003-12-01,2.797203
AND,Andorra,2004-01-01,2.709302
AND,Andorra,2004-02-01,2.62181
AND,Andorra,2004-03-01,2.534722
AND,Andorra,2004-04-01,2.448037
AND,Andorra,2004-05-01,2.361751
AND,Andorra,2004-06-01,2.275862
AND,Andorra,2004-07-01,2.190367
AND,Andorra,2004-08-01,2.105263
AND,Andorra,2004-09-01,2.020548
AND,Andorra,2004-10-01,1.936219
AND,Andorra,2004-11-01,1.852273
AND,Andorra,2004-12-01,1.768707
AND,Andorra,2005-01-01,1.800068
AND,Andorra,2005-02-01,1.831336
AND,Andorra,2005-03-01,1.862513
AND,Andorra,2005-04-01,1.893598
AND,Andorra,2005-05-01,1.924592
AND,Andorra,2005-06-01,1.955496
AND,Andorra,2005-07-01,1.986309
AND,Andorra,2005-08-01,2.017033
AND,Andorra,2005-09-01,2.047667
AND,Andorra,2005-10-01,2.078212
AND,Andorra,2005-11-01,2.108669
AND,Andorra,2005-12-01,2.139037
AND,Andorra,2006-01-01,2.157473
AND,Andorra,2006-02-01,2.175844
AND,Andorra,2006-03-01,2.194149
AND,Andorra,2006-04-01,2.212389
AND,Andorra,2006-05-01,2.230565
AND,Andorra,2006-06-01,2.248677
AND,Andorra,2006-07-01,2.266725
AND,Andorra,2006-08-01,2.28471
AND,Andorra,2006-09-01,2.302632
AND,Andorra,2006-10-01,2.32049
AND,Andorra,2006-11-01,2.338287
AND,Andorra,2006-12-01,2.356021
AND,Andorra,2007-01-01,2.286088
AND,Andorra,2007-02-01,2.216428
AND,Andorra,2007-03-01,2.14704
AND,Andorra,2007-04-01,2.077922
AND,Andorra,2007-05-01,2.009073
AND,Andorra,2007-06-01,1.940492
AND,Andorra,2007-07-01,1.872176
AND,Andorra,2007-08-01,1.804124
AND,Andorra,2007-09-01,1.736334
AND,Andorra,2007-10-01,1.668806
AND,Andorra,2007-11-01,1.601537
AND,Andorra,2007-12-01,1.534527
AND,Andorra,2008-01-01,1.841209
AND,Andorra,2008-02-01,2.147109
AND,Andorra,2008-03-01,2.452229
AND,Andorra,2008-04-01,2.756573
AND,Andorra,2008-05-01,3.060144
AND,Andorra,2008-06-01,3.362944
AND,Andorra,2008-07-01,3.664977
AND,Andorra,2008-08-01,3.966245
AND,Andorra,2008-09-01,4.266751
AND,Andorra,2008-10-01,4.566498
AND,Andorra,2008-11-01,4.86549
AND,Andorra,2008-12-01,5.163728
AND,Andorra,2009-01-01,4.650434
AND,Andorra,2009-02-01,4.141519
AND,Andorra,2009-03-01,3.636929
AND,Andorra,2009-04-01,3.136608
AND,Andorra,2009-05-01,2.640501
AND,Andorra,2009-06-01,2.148557
AND,Andorra,2009-07-01,1.660723
AND,Andorra,2009-08-01,1.176948
AND,Andorra,2009-09-01,0.697181
AND,Andorra,2009-10-01,0.221373
